Myanmar,Venezuela,Egypt,Azerbaijan,Kazakhstan,Ukraine,Saudi Arabia,Ghana,Trinidad and Tobago,Ethiopia,Paraguay,Georgia,Malaysia,Bangladesh,Pakistan,Vietnam,Macedonia,Serbia,Armenia,United Arab Emirates,Sri Lanka,Mexico,Cameroon,Argentina,Belarus,Jordan,Botswana,Turkey,Angola,Bosnia and Herzegovina,Albania,Indonesia,Dominican Republic,Tanzania,Korea,Canada,Ivory Coast,South Africa,Hungary,Bulgaria,Thailand,Namibia,Hong Kong,Norway,Macau,Costa Rica,Kenya,Colombia,Malta,Lithuania,Croatia,Iceland,Honduras,Congo,Romania,Poland,Estonia,Israel,Panama,Chile,Latvia,Slovakia,Brazil,Slovenia,Finland,Greece,Philippines,France,Switzerland,Sweden,Luxembourg,New Zealand,Peru,Uganda,Austria,Czech Republic,United Kingdom,Guatemala,Netherlands,Spain,El Salvador,Ireland,Italy,Japan,Portugal,Belgium,Denmark,Germany,Bermuda
0.051800427,0.091685368,0.104336743,0.191749824,0.10087014,0.19717418,0.057934267,0.004776982,0.117179671,0.01461574,0.1792717,0.179465877,0.024809594,0.035894011,0.023985097,0.032299107,0.141388174,0.09252736,0.186636514,0.034085728,0.016645947,0.157848553,0.042004106,0.131954787,0.131361711,0.087590559,0.019458338,0.090362842,0.010240636,0.121883439,0.146848468,0.041140631,0.081143082,0.041117553,0.164838239,0.234868871,0.091749539,0.015448766,0.165766509,0.174408485,0.051930525,0.010926718,0.090742518,0.138698467,0.132537041,0.062816151,0.037772448,0.072960597,0.130324305,0.13916169,0.180740826,0.099101676,0.142347384,0.040488053,0.181064731,0.095952284,0.156673221,0.103414898,0.127515268,0.112342577,0.10653009,0.164221193,0.093984233,0.177954978,0.100338155,0.16452072,0.058909632,0.132654142,0.050462673,0.128288586,0.162228038,0.282239562,0.090862986,0.024930354,0.170475934,0.059790468,0.202092859,0.151385846,0.140876364,0.122684559,0.054516017,0.229040201,0.095073881,0.122290621,0.200482607,0.155875199,0.225085035,0.175673208,0.122384269
0.0493843,0.096071436,0.110455112,0.198549391,0.069393473,0.180174825,0.104528164,0.009613304,0.124438161,0.027438488,0.074926581,0.195503674,0.050030299,0.048494596,0.035043936,0.025225102,0.109631349,0.194084976,0.209677553,0.101447229,0.056680088,0.061490092,0.016941596,0.153519737,0.114772826,0.077281295,0.034318733,0.092829424,0.012435677,0.105346409,0.202074965,0.050218715,0.063670953,0.029576898,0.133808015,0.087967073,0.089030411,0.011522738,0.184640693,0.231186886,0.058275,0.016353362,0.075897926,0.127046619,0.084404492,0.165880451,0.035244909,0.095090083,0.089109708,0.132673535,0.196492412,0.113743108,0.068993521,0.013749601,0.168396408,0.122061175,0.18297321,0.070412119,0.146264548,0.130274803,0.225479607,0.15795456,0.125274483,0.159438104,0.14294348,0.136623437,0.013023672,0.148511894,0.136856839,0.138707485,0.136618441,0.20726094,0.116967665,0.047540683,0.124291282,0.101219056,0.220508973,0.126375441,0.23365278,0.100488008,0.073872359,0.084434173,0.156040263,0.127154791,0.159091625,0.160120364,0.153095248,0.067568499,0.110163025
0.060712334,0.108519698,0.103637554,0.114963851,0.083768796,0.10305537,0.024472523,0.013168859,0.070731756,0.005981913,0.094910776,0.060953258,0.042103165,0.037234307,0.059774518,0.029861361,0.06846836,0.131267595,0.218775019,0.04477855,0.052100681,0.066672536,0.015706011,0.070572377,0.177433143,0.044982826,0.0359281,0.035156941,0.010289538,0.089714241,0.100578198,0.036923199,0.087310058,0.045967684,0.134652673,0.129122622,0.078853013,0.025227456,0.134904062,0.152421359,0.030178616,0.014010727,0.120989184,0.139612949,0.131381466,0.063198376,0.024273972,0.082697293,0.136590481,0.187371222,0.189188719,0.129425352,0.099911425,0.029425138,0.133288583,0.161517494,0.159961857,0.112116979,0.0454685,0.106810236,0.156631405,0.15740998,0.082721146,0.192533708,0.05233812,0.214319211,0.059135998,0.116367808,0.077840096,0.112747609,0.129710499,0.139332104,0.084539964,0.032329668,0.198324156,0.20462259,0.17895531,0.122360896,0.171620892,0.144372007,0.047720622,0.119376007,0.198882184,0.183949469,0.192546485,0.224331557,0.219423744,0.185880906,0.100428222
0.030449272,0.118981514,0.094906472,0.1793262,0.087075312,0.143151262,0.086312191,0.019199659,0.088416261,0.028611063,0.084254986,0.188503277,0.040914464,0.040830201,0.062395705,0.033689742,0.124502918,0.185379262,0.215254883,0.053243777,0.027725114,0.153747108,0.017829653,0.149087637,0.126061489,0.105343944,0.009587843,0.095800139,0.011140561,0.201776763,0.127362187,0.038568054,0.067413738,0.024437374,0.127359262,0.226754492,0.081495415,0.029999407,0.132046425,0.148063171,0.033713919,0.042454441,0.141157329,0.093932305,0.087782769,0.079374265,0.011755229,0.14337009,0.041307435,0.178878513,0.092769336,0.143966901,0.060095211,0.024711471,0.193951958,0.213430644,0.111531452,0.119105039,0.172573072,0.097205071,0.246119284,0.173289188,0.065598936,0.132836144,0.196731554,0.197845455,0.05004491,0.212709283,0.165509483,0.217328864,0.143100819,0.154787011,0.092514752,0.032830641,0.137606537,0.144541389,0.11257002,0.156722982,0.085007971,0.156098647,0.080012677,0.134608615,0.180423708,0.142853702,0.128570922,0.165317841,0.144958609,0.127345159,0.119251591
0.034001885,0.090133123,0.07731427,0.109171436,0.099425967,0.139724633,0.09415368,0.030952597,0.069265597,0.01590492,0.083007261,0.221039158,0.046159383,0.021911197,0.040370863,0.027667329,0.060120476,0.14785102,0.100697809,0.063056551,0.055861879,0.073465301,0.036885913,0.05096154,0.187463019,0.075611526,0.035534909,0.076415054,0.035824737,0.076879048,0.200808281,0.067785423,0.062231691,0.02992237,0.128844346,0.273046283,0.049793809,0.02396571,0.198141766,0.105703952,0.027153235,0.037465801,0.127625837,0.048234526,0.149010555,0.060398141,0.011494052,0.065795157,0.096844337,0.079861975,0.081955954,0.114747686,0.183187483,0.005756091,0.134602852,0.179551673,0.128607199,0.081989851,0.111708847,0.063172541,0.140641552,0.078735226,0.062126057,0.159686909,0.182478288,0.227003197,0.028224971,0.164453881,0.20133067,0.152198588,0.167231482,0.166163256,0.085521172,0.01688069,0.061930007,0.092016438,0.122177686,0.106673188,0.132007609,0.159545885,0.165118757,0.202936926,0.143384413,0.121974525,0.107370312,0.179486629,0.210150116,0.063654118,0.114086505
0.025410598,0.046438395,0.086884793,0.119900978,0.086397676,0.145772142,0.083438755,0.006921066,0.129700618,0.026242094,0.1326132,0.096131573,0.036521727,0.014253305,0.054804824,0.026565038,0.073743297,0.126019473,0.155217632,0.113732221,0.033449617,0.141333574,0.039958593,0.100553041,0.221710683,0.034999294,0.030787154,0.099419788,0.021605974,0.213045794,0.089477334,0.036511647,0.101104208,0.038266646,0.065468853,0.207810163,0.103108722,0.03177062,0.170875446,0.170461002,0.042139359,0.012948551,0.130114692,0.113019803,0.141965006,0.13059664,0.011717654,0.132178608,0.107458293,0.157481759,0.132747983,0.126910313,0.047923005,0.026418511,0.147448016,0.134869625,0.105510157,0.072189832,0.080168716,0.050383758,0.209344416,0.151526796,0.145149009,0.1797818,0.131265016,0.160954169,0.052605892,0.096521435,0.059389101,0.173085892,0.092729668,0.212589821,0.147587951,0.021716948,0.064781565,0.110011351,0.11470949,0.129642085,0.16585577,0.124399962,0.068865902,0.204251585,0.123015771,0.154075447,0.22128681,0.175400923,0.133818524,0.143727377,0.122413889
0.024347362,0.065703407,0.072672128,0.139030119,0.080643035,0.076266138,0.080910456,0.033061154,0.113775446,0.015812602,0.059146638,0.143866439,0.026290385,0.029404895,0.020317933,0.034214497,0.130380227,0.111630726,0.171495047,0.083880688,0.022395122,0.112936897,0.033353149,0.088974559,0.154973992,0.051104333,0.032816827,0.089851157,0.044879634,0.066498795,0.083516127,0.05878977,0.136930518,0.043150141,0.080836504,0.213528916,0.150376291,0.003944229,0.159816604,0.19300424,0.035615901,0.033889968,0.12108506,0.124240968,0.149379993,0.081977379,0.028615067,0.137363067,0.118927421,0.066354715,0.171374634,0.203888962,0.050185591,0.042032144,0.122318057,0.15915516,0.102539087,0.053900148,0.167465918,0.126187522,0.101534515,0.161156633,0.078824516,0.219682147,0.167539928,0.078337213,0.055064878,0.201804805,0.114296964,0.168675446,0.163982572,0.094054062,0.056599622,0.032765026,0.149682477,0.21619191,0.159347215,0.165096072,0.179774676,0.09704358,0.088739419,0.19445256,0.204615816,0.129303264,0.170530486,0.160440931,0.122839909,0.097857235,0.12295997
0.042995029,0.18090698,0.085721829,0.159560722,0.04884244,0.147746981,0.077616787,0.023094484,0.052213903,0.024813232,0.069662252,0.155511724,0.054980397,0.052310974,0.039675117,0.025386963,0.07593977,0.225184128,0.14613749,0.103022621,0.015265732,0.112706477,0.031898005,0.120770961,0.111141202,0.087158998,0.008786729,0.070287718,0.016911766,0.16686173,0.106462051,0.040145286,0.063121467,0.042704554,0.131070704,0.222232069,0.096054355,0.028034654,0.154079153,0.164863576,0.026575397,0.020870926,0.090592175,0.230277951,0.150412347,0.084954391,0.011472348,0.099111843,0.117124853,0.189516356,0.169812629,0.144238771,0.131606688,0.019265702,0.061798914,0.109631694,0.119887899,0.068423316,0.072138743,0.082401702,0.148885119,0.147317372,0.085854523,0.107593654,0.170337101,0.119531194,0.023098652,0.217166022,0.188911662,0.127365251,0.175366247,0.111094394,0.061600129,0.023284066,0.194207591,0.236339597,0.17129499,0.153142289,0.121737923,0.124117143,0.144245508,0.201790553,0.157661215,0.059741889,0.144210709,0.146409377,0.208920641,0.220300234,0.08321803
0.021620921,0.127605218,0.105015144,0.21918008,0.070716139,0.060846215,0.039762074,0.007346214,0.107230306,0.028782146,0.120307733,0.215560704,0.024724098,0.02633725,0.037332446,0.027375959,0.094290066,0.142366072,0.207072285,0.074698955,0.026397071,0.069664033,0.027825468,0.079617415,0.10017672,0.058867754,0.021782523,0.093896208,0.019517775,0.145608912,0.211839888,0.025147023,0.162735087,0.035785014,0.157907327,0.142321639,0.118414986,0.020729929,0.203062953,0.152884838,0.024382743,0.029344356,0.070398814,0.164723724,0.160391408,0.06456949,0.033211964,0.074247828,0.081330478,0.198883267,0.115852723,0.158026686,0.092181133,0.032420812,0.189089724,0.145035986,0.216993982,0.05847947,0.113024782,0.156569255,0.179953342,0.145088368,0.058823703,0.155513945,0.189643178,0.173930953,0.03601173,0.19834408,0.170121018,0.106908299,0.152495635,0.295418518,0.090801177,0.028747649,0.13626114,0.104927096,0.16696388,0.066262045,0.191780484,0.15091395,0.118300082,0.19258499,0.130861023,0.119951744,0.180312778,0.191194599,0.118022594,0.204995218,0.133488059
0.053934053,0.127903699,0.082266912,0.126788118,0.101604256,0.222395434,0.087311217,0.036411571,0.085560081,0.019264799,0.138945743,0.209309701,0.016142146,0.03194898,0.041111964,0.049724118,0.139054615,0.197986363,0.0793084,0.092118146,0.041000984,0.103157439,0.016967887,0.091287625,0.080192682,0.108619497,0.023895129,0.07604497,0.037140601,0.139382301,0.185726158,0.010647021,0.113815265,0.0165329,0.14265525,0.140858731,0.057663681,0.028649147,0.193260941,0.140004959,0.05371988,0.026663336,0.079952642,0.187099939,0.135820728,0.194622603,0.040122167,0.064011228,0.114565636,0.098128577,0.156163586,0.171792071,0.066624076,0.011609896,0.206692561,0.173713543,0.176986496,0.069496582,0.109150087,0.10112984,0.118775844,0.161206979,0.059386018,0.145288898,0.166079087,0.124812613,0.030130251,0.12207031,0.128384866,0.144555214,0.189996046,0.068570014,0.079327745,0.028616933,0.157764252,0.125308626,0.146272063,0.085677729,0.153561026,0.104877793,0.154838705,0.227792643,0.186703302,0.158772989,0.192051502,0.146941635,0.195822875,0.162212437,0.08381357
0.051913519,0.098849193,0.090586521,0.210103705,0.08398807,0.134893448,0.068544186,0.021632621,0.040256904,0.027275221,0.083975925,0.185423606,0.066403987,0.051791045,0.027801463,0.021085617,0.084371702,0.112045647,0.168713185,0.07422211,0.062379439,0.081296388,0.024145553,0.094705254,0.14237086,0.082904672,0.014952086,0.074019055,0.033876349,0.190443769,0.179786721,0.038003333,0.134452342,0.015080666,0.067268014,0.179901665,0.076647609,0.027687967,0.175960301,0.165568467,0.051241276,0.046141563,0.129081691,0.215932657,0.147276725,0.06019691,0.020437287,0.096380009,0.103643619,0.167455025,0.113595845,0.148685655,0.124047933,0.015533835,0.19512529,0.130588667,0.209435326,0.093354967,0.161809946,0.125041415,0.133802133,0.114400515,0.072678784,0.192154076,0.208245312,0.175774249,0.038365263,0.177364965,0.139326243,0.122351245,0.165076067,0.149333822,0.127623784,0.017216525,0.217652673,0.104618318,0.236691409,0.106796762,0.231094619,0.069981057,0.134317912,0.132917499,0.192861693,0.157594086,0.135003557,0.111219413,0.236814369,0.086064108,0.072263064
0.047649499,0.158064107,0.071138529,0.153165126,0.065551136,0.15191016,0.06831819,0.030726849,0.130420646,0.029791229,0.053531155,0.141410897,0.029274796,0.039968098,0.045981128,0.039014798,0.128303597,0.163495806,0.123923147,0.052776588,0.033518615,0.117427841,0.01763461,0.096131526,0.132814713,0.080825385,0.039333982,0.048635793,0.029391264,0.080603169,0.149155825,0.014473308,0.160784089,0.025397448,0.182512019,0.164564852,0.095816325,0.026648425,0.106598877,0.193161462,0.057898763,0.00607493,0.15643253,0.077857148,0.098202658,0.182321157,0.035720607,0.05940703,0.050133993,0.177041233,0.064588462,0.151831265,0.042871572,0.004578644,0.168600254,0.128515006,0.114718065,0.114201242,0.090404029,0.07008912,0.225273981,0.162998318,0.064373723,0.183028787,0.199217245,0.133706061,0.029120049,0.189071483,0.22261018,0.070929871,0.166310194,0.266322356,0.090080412,0.027257558,0.201535655,0.15006479,0.120197899,0.09584865,0.173057384,0.163295411,0.157607955,0.094483331,0.194594547,0.071426331,0.075974783,0.160686412,0.078766043,0.1067278,0.094870867
0.059906068,0.059489259,0.02787988,0.144512518,0.113750028,0.224470597,0.079694339,0.031260095,0.133292509,0.017061353,0.071208096,0.103610093,0.031207989,0.064286811,0.019647386,0.027204834,0.137805528,0.190889101,0.15835101,0.039497277,0.05396435,0.053967302,0.010107579,0.12732655,0.18574667,0.098198429,0.022895566,0.115473302,0.012689191,0.123438198,0.212053922,0.051726353,0.054629232,0.009369695,0.137897932,0.227077679,0.070423706,0.012608566,0.171124112,0.1758626,0.026502064,0.038254421,0.155250698,0.226871627,0.146168071,0.077071741,0.014088439,0.13047117,0.109748018,0.231469551,0.191081138,0.171548641,0.070216013,0.038991998,0.179690272,0.087829237,0.231571979,0.111631591,0.122012804,0.126932955,0.116924899,0.180294441,0.083955011,0.175373637,0.138419412,0.179569222,0.034848921,0.145182408,0.157950574,0.104933784,0.101817455,0.162369377,0.1142967,0.041929134,0.217854516,0.127223665,0.123137077,0.102580386,0.105209093,0.161368336,0.080401349,0.188115288,0.117010382,0.149111206,0.085902391,0.189215611,0.20966749,0.150897558,0.120021688
0.030548177,0.067560513,0.045869368,0.213217964,0.099609843,0.128002639,0.088746307,0.029738058,0.138886885,0.020818927,0.080428532,0.198972986,0.052379919,0.038332235,0.036206934,0.047167728,0.117023003,0.188771739,0.205282573,0.0860605,0.039967692,0.109607653,0.020258899,0.136852114,0.195570278,0.071056706,0.02014094,0.061938455,0.022557777,0.129759787,0.139031156,0.046211645,0.148818311,0.022658015,0.165158164,0.137700335,0.114600642,0.020511521,0.223402301,0.19429979,0.040097251,0.025629332,0.073676361,0.158790331,0.064482031,0.091771993,0.01321819,0.087525862,0.144449761,0.170317355,0.094306315,0.165239873,0.063152286,0.034511232,0.133432404,0.118422578,0.212960949,0.036376276,0.07981201,0.174509535,0.095141532,0.238685686,0.092652484,0.196133555,0.157629139,0.078637832,0.038835386,0.211014228,0.177153712,0.187671514,0.145162607,0.210125332,0.15208908,0.01682346,0.149365862,0.061388633,0.215380798,0.076476213,0.234834951,0.154248548,0.085702827,0.062771573,0.17908353,0.170100768,0.15850274,0.197141586,0.230362015,0.071427048,0.102347114
